conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1966427453964091429,Sat Sep 13 08:31:35 +0000 2025,0,@kompascom Knpa orang ini sll di ksh panggung apa media sll dpt fee dari Mulyono ?? Padahal kan ada mntan presiden lain jg wapres ... Medianya ternak Mulyono ya hhhh,1966781792972689520,,kompascom,in,,0,0,0,https://x.com/undefined/status/1966781792972689520,1477147713804197889,
1966511392552288290,Sat Sep 13 08:30:18 +0000 2025,0,@OposisiCerdas Masih belum legowo mulyono..sepertinya hrs di Nepal kan..,1966781472607498347,,OposisiCerdas,in,,0,0,0,https://x.com/undefined/status/1966781472607498347,1685924999482523648,
1966756945982787914,Sat Sep 13 08:28:05 +0000 2025,1,@Subur0204 Mulyono emang visioner cucunya pun sdh disiapkan juga. Masih dari UGM ?,1966780913465126923,,Subur0204,in,,0,0,0,https://x.com/undefined/status/1966780913465126923,1839250193721733121,
1966727601059221577,Sat Sep 13 08:24:12 +0000 2025,1,@abu_waras Sekelas jendral mau aja diperintah anak mulyono raja kurap si samsul blimbing sayur...hilang marwah ortu diperintah anak2..,1966779937295106152,,abu_waras,in,,0,0,0,https://x.com/undefined/status/1966779937295106152,1563956377478778880,
1966649153607659564,Sat Sep 13 08:20:30 +0000 2025,2,@MariaAlkaff_ Dari dulu gua gak percaya dan gak respek terhadap si mulyono semenjak jadi walkot solo banyak pencitraan.,1966779006344458674,,MariaAlkaff_,in,,0,1,0,https://x.com/undefined/status/1966779006344458674,1789653791333289984,
1966773848436863098,Sat Sep 13 08:18:27 +0000 2025,37,@ARSIPAJA KPK kuatin lagi lembaganya... Mulyono dah pergi ayo bung kuat dan bermartabat kembali,1966778489866252675,,ARSIPAJA,in,,0,0,2,https://x.com/undefined/status/1966778489866252675,405279716,
1966649153607659564,Sat Sep 13 08:14:56 +0000 2025,0,@Falslalok @MariaAlkaff_ Ga usah dicari kesalahannya juga sudah menumpuk di depan mata bak sampah di bantar gebang hanya binatang yg sakit mental yg masih memuja mulyono,1966777603366298013,,Falslalok,in,,0,1,0,https://x.com/undefined/status/1966777603366298013,976469276939796481,
1966776524608041339,Sat Sep 13 08:10:39 +0000 2025,0,KPK Berani Gak Panggil Mulyono,1966776524608041339,,,in,,0,0,0,https://x.com/undefined/status/1966776524608041339,769709094999437317,
1966723065384944066,Sat Sep 13 08:09:11 +0000 2025,0,@ainunnajib ini cuman karena dukungan aja yak emang kalo dukungan base nya masih gede dr mulyono fam,1966776157644415008,,ainunnajib,in,,0,1,0,https://x.com/undefined/status/1966776157644415008,1559553126381719553,
1966450596741033998,Sat Sep 13 08:07:12 +0000 2025,0,@Edisman1062471 @DokterTifa Harga diri siapa??? Suruh junjunganmu Mulyono keluarin ijazahnya kalau punya Kenapa nggak mau ngeluarin ijazah nya??? Sebenarnya punya nggak sih???,1966775657788289345,,Edisman1062471,in,,0,0,0,https://x.com/undefined/status/1966775657788289345,1668024656031543297,
1966729782432874557,Sat Sep 13 08:06:26 +0000 2025,0,@Epricila10 @are_inismyname @IrawanRommi @Kimberley_PS08 @BANGSAygSUJUD @bengkeldodo @Ndons_Back Itu berita lama panjul niiy pak anies menghadap @KPK_RI sendirian tanpa pengacara emangnya mulyono mau membuktikan ijazahnya palsu aja pengacaranya segambreng manusia paling mahal itu pak anies prabowo aja takut sama pak anies https://t.co/rojJPy0ZTM,1966775463721804074,https://pbs.twimg.com/ext_tw_video_thumb/1966775149971337218/pu/img/ELudwINSe92LcmZy.jpg,Epricila10,in,,0,1,0,https://x.com/undefined/status/1966775463721804074,1639556311162531842,
1966450596741033998,Sat Sep 13 08:05:09 +0000 2025,2,@DokterTifa Makin pusing Mulyono . Makanya kalau punya ijazah keluarin aja jadi nggak ribet kayak gini .. kok aku semakin yakin kalau mulyono diragukan ijazah nya .,1966775141578289611,,DokterTifa,in,,0,0,0,https://x.com/undefined/status/1966775141578289611,1668024656031543297,
1966733187138416654,Sat Sep 13 08:03:22 +0000 2025,3,@henrysubiakto alhamdulillah tol MBZ bermanfaat bagi orang banyak ..terima kasih mulyono...alias mulia..,1966774694327234689,,henrysubiakto,in,,0,0,0,https://x.com/undefined/status/1966774694327234689,1683780689441992705,
1966771788374843903,Sat Sep 13 08:03:11 +0000 2025,1,@Dirgahayu394 Ketua PBNU kakak dari radikal Radikul Korupsi Harga Mati Yakut yang diinginkan oleh Mulyono untuk jadi ketua PBNU saat muktamar NU. dan sekarang hasilnya organisasi keagamaan NU dilumuri kotoran oleh Yakut bersaudara.,1966774647464378433,,Dirgahayu394,in,,0,0,0,https://x.com/undefined/status/1966774647464378433,398809918,
1966514308461814166,Sat Sep 13 08:02:40 +0000 2025,3,@sharpandshark Semua hancur di era Rezim si Mulyono!!,1966774516857602526,,sharpandshark,in,,0,0,0,https://x.com/undefined/status/1966774516857602526,1696064894544879616,
1966635497851417011,Sat Sep 13 08:00:24 +0000 2025,1,@DokterTifa Hidup mulyono ga prnh tenang Krn kualat ama jutaan rakyat Indonesia,1966773948604969289,,DokterTifa,in,,0,0,0,https://x.com/undefined/status/1966773948604969289,706500903147143168,
1966480871713603914,Sat Sep 13 07:58:50 +0000 2025,0,@kafiradikalis @m_suherman065 Kalo efek stress sih bisa jadi bang... Jd kenanya kemana mana mungkin bisa jd mulyono kena auto imun yg efeknya kekulit termasuk sy pernah gitu jg faktor stress kulit jd ruam rambut rontok nafas sering sesak jg,1966773551111033230,,kafiradikalis,in,,0,1,0,https://x.com/undefined/status/1966773551111033230,1540750742536933376,
1965712025855926652,Sat Sep 13 07:57:29 +0000 2025,0,@thirafidide Mulyono dan Mulyani ini HEBAT daya rusaknya..,1966773214597824616,,thirafidide,in,,0,0,0,https://x.com/undefined/status/1966773214597824616,1173561864631934976,
1966242405818274204,Sat Sep 13 07:56:41 +0000 2025,1,@decohaven pecel lele mas yanto mas amad pa gondrong yanto bacok mulyono naai goreng jembatan,1966773011429945420,,decohaven,in,,0,0,0,https://x.com/undefined/status/1966773011429945420,324413729,
1966772757938794816,Sat Sep 13 07:55:41 +0000 2025,0,Ada yg Percaya BACOT CONGOR MULYONO Mantan Presiden TERBOHONG DIDUNIA yg terkenal dg istilah SEND KANAN BELOK KIRI.. APA YG DI OMONGAN KEBALIKAN DENGAN KENYATAANNYA,1966772757938794816,,,in,,0,0,0,https://x.com/undefined/status/1966772757938794816,1164573073288257542,
1966465564718833710,Sat Sep 13 07:55:14 +0000 2025,0,@KompasTV Ngapain juga mulyono masih dikasih panggung harusnya nggak usah diwawancarai sudah bekas presiden,1966772647435632994,,KompasTV,in,,0,0,0,https://x.com/undefined/status/1966772647435632994,1668024656031543297,
1966653056772435990,Sat Sep 13 07:55:10 +0000 2025,0,@ARSIPAJA denger2 gosip di bawah permukaan bumi mulyono yg asli udameninggal yg skrg beredar katanya replika nya....ada yg pernah denger gosip nya?saya sih percaya gak percaya...coba deh lihat mukanya...,1966772629513421112,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1966772629513421112,1821422796574212096,
1966756133047333340,Sat Sep 13 07:54:53 +0000 2025,0,@KangManto123 rezim mulyono kucing²an menipu rakyat agar bisa memeras kekayaan alam.,1966772556972912838,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1966772556972912838,1733296372601016320,
1966382156474888458,Sat Sep 13 07:54:51 +0000 2025,2,@AraituLaki @KejaksaanRI Setuju buat umat/rakyat Indonesia mari kita berburu ternak Mulyono yang lepas dari kandangnya kalo ketangkep jgn lupa di lepas dulu semua pakaiannya ,1966772548709875780,,AraituLaki,in,,0,0,0,https://x.com/undefined/status/1966772548709875780,1711902310367105024,
1966644986796978397,Sat Sep 13 07:51:45 +0000 2025,0,@bachrum_achmadi proyek itu bukan untuk kel mulyono proyek2 itu ada yg menginisiasi atau mengusulkan ke pemerintah/presiden dari hasil kajian dati berbagai unsur dan masukan dari ahli2 maka presiden memutuskan jdi sebuah proyek nasional,1966771769479753776,,bachrum_achmadi,in,,0,1,0,https://x.com/undefined/status/1966771769479753776,2468923218,
1966771718623834563,Sat Sep 13 07:51:33 +0000 2025,0,Gw jadi percaya klo manggil dia Mulyono tuh bawa sial dan bawa penyakit buat dia ,1966771718623834563,,,in,,0,0,0,https://x.com/undefined/status/1966771718623834563,1626482759450624005,
1966511403906322716,Sat Sep 13 07:51:22 +0000 2025,0,@kafiradikalis Bjir wkwk Mulyono sugiono,1966771674034171941,,kafiradikalis,in,,0,0,0,https://x.com/undefined/status/1966771674034171941,733307062734594048,
1966681140649152515,Sat Sep 13 07:49:13 +0000 2025,0,@KangManto123 Giliran joki mulyono beda sikap...prett,1966771131228008901,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1966771131228008901,2385567470,
1966743828825862279,Sat Sep 13 07:45:16 +0000 2025,0,@panggilakudek_ kebanyakan ternak mulyono dek wkwwkkwkw,1966770138650472955,,panggilakudek_,in,,0,1,0,https://x.com/undefined/status/1966770138650472955,1420188635228295170,
1966770138398814521,Sat Sep 13 07:45:16 +0000 2025,0,KALO BPK PRABOWO MAU TENANG DALAM MENJALANKAN RODA PEMERINTAHAN SIKAT!!!! SEMUA PEJABAT TTIPAN MULYONO UNTUK SEMUA 8NSTANSI DARI ATAS SAMPE TERBAWAH!!!!,1966770138398814521,,,in,,0,0,0,https://x.com/undefined/status/1966770138398814521,1734519922812993536,
1966487968761167991,Sat Sep 13 07:42:28 +0000 2025,0,@narkosun Faedahnya sampai skrg klo mulyono nunjuki ijazah itu kita rakyat emang dapet kompensasi apa fee to? ,1966769432493257169,,narkosun,in,,0,0,0,https://x.com/undefined/status/1966769432493257169,384167867,
1966706612724527595,Sat Sep 13 07:41:08 +0000 2025,3,@Jayabay19479190 Ijazahnya Mulyono dan fufu fafa seharusnya jangan di usut sekarang tunggu setelah 2029 ganti pemerintahan baru kalau yang sekarang dari bawah sampai puncak orang orangnya mulyono semua,1966769096898605400,,Jayabay19479190,in,,0,0,0,https://x.com/undefined/status/1966769096898605400,1740227034964721664,
1966110690487533730,Sat Sep 13 07:40:31 +0000 2025,0,@P3gEl Ternaknya mulyono lgsg terpaku seribu bahasa ,1966768941650280885,,P3gEl,in,,0,0,0,https://x.com/undefined/status/1966768941650280885,1866479021707706368,
1966592371828597244,Sat Sep 13 07:39:09 +0000 2025,1,@Dennysiregar7 Mrk pikir kmrin @prabowo bsa menang hanya krn andil mulyono dan termul mkanya mrk merasa mengendalikan semuanya sesuka hati tyt kagak. Lucunya lg mrk pikir termul itu mayoritas pdhl calegnya aja gk lolos Parlemen Ibarat pungguk merindukan bulan pinokio kembali lah menjadi kayu https://t.co/agz6jRiCdX,1966768598413717735,https://pbs.twimg.com/media/G0tcxQybcAAoO-Y.jpg,Dennysiregar7,in,,0,0,0,https://x.com/undefined/status/1966768598413717735,228615995,
1966768583041548368,Sat Sep 13 07:39:05 +0000 2025,0,Jangan2 mulyono yang sekarang ...,1966768583041548368,,,in,,0,0,0,https://x.com/undefined/status/1966768583041548368,2376456865,
1966682272091795475,Sat Sep 13 07:37:09 +0000 2025,0,@txtdrimedia Cuma ternak mulyono yg punya bnyak akun pak ,1966768095131050001,,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1966768095131050001,1866479021707706368,
1966760280500957362,Sat Sep 13 07:37:03 +0000 2025,1,@Subur0204 Pemerintahan Prabowo akan lebih kuat jika bersih dari Ternak Mulyono.,1966768070883475630,,Subur0204,in,,0,0,0,https://x.com/undefined/status/1966768070883475630,1839250193721733121,
1966381193101980026,Sat Sep 13 07:36:52 +0000 2025,1,@YangTerbaikkkk @Zeefire02 Anaknya hebat . Orang tuanya luar biasa ...Fufufafa anjing..Mulyono jancok,1966768024699928922,,YangTerbaikkkk,in,,0,0,0,https://x.com/undefined/status/1966768024699928922,1825116289008050176,
1966560993451950326,Sat Sep 13 07:32:36 +0000 2025,0,@CakKhum Bagus mulyono diam..ngomong malah bikin gaduh...,1966766949850837385,,CakKhum,in,,0,0,1,https://x.com/undefined/status/1966766949850837385,1584758093099208704,
1966766931005853737,Sat Sep 13 07:32:31 +0000 2025,4,Kan dah gue blg. Ni pemerintahan cm sedating doang. Lu gabisa lagi pny goodwill ama pemerintahan yg msh ada sisa2 orang orba (oligarchs) dan mulyono (corrupt),1966766931005853737,,,in,,0,0,0,https://x.com/undefined/status/1966766931005853737,1807722546680512512,
1966766052890575314,Sat Sep 13 07:30:11 +0000 2025,0,@meowditasi lu tuh anaknya mulyono,1966766341978792400,,meowditasi,in,,0,1,0,https://x.com/undefined/status/1966766341978792400,1527506016065458176,
1966571203637723295,Sat Sep 13 07:28:44 +0000 2025,0,@tkgit1 @akumedia_id @Stakof Tak ada masalah kalian aja terlalu negatif thinking. Kehancuran sekarang ini warisan Mulyono.,1966765976281612372,,tkgit1,in,,0,0,0,https://x.com/undefined/status/1966765976281612372,1502704748491075586,
1966378045025169614,Sat Sep 13 07:24:42 +0000 2025,2,@AdamVelcro Cieeee cieeee Koh Noel pake peci setelah ditahan kejaksaan Agung. Ehem ehem. Ingat dulu Bang. Koleksi mobil mewah. Dulu makan duit rakyat Bang. Betapa jahatnya mulyono dan gerombolannya Bang #BersihBersihIndonesia #BersihBersihIndonesia https://t.co/BVKXzRb5hk,1966764960706691562,https://pbs.twimg.com/ext_tw_video_thumb/1966764937319247872/pu/img/S_DRXs8Cv5wtPkXJ.jpg,AdamVelcro,in,,0,0,2,https://x.com/undefined/status/1966764960706691562,1894850870401212416,
1966698576987505056,Sat Sep 13 07:24:24 +0000 2025,2,@PaltiWest NU yg sekarang ini dibawah bayang Mulyono bang,1966764886152896986,,PaltiWest,in,,0,0,1,https://x.com/undefined/status/1966764886152896986,3447995359,
1966764662323642531,Sat Sep 13 07:23:30 +0000 2025,0,Semua orang dicurigai aja sama mulyono ini,1966764662323642531,,,in,,0,0,0,https://x.com/undefined/status/1966764662323642531,1166238703544455168,
1966471856069750792,Sat Sep 13 07:20:24 +0000 2025,0,@Metro_TV Mulyani mashabnya mulyono ngutang terus Purbaya bukan mashab mulyono ,1966763879377113241,,Metro_TV,in,,0,0,0,https://x.com/undefined/status/1966763879377113241,1823223074663329792,
1966750342361813113,Sat Sep 13 07:20:10 +0000 2025,13,@BosPurwa Mending gak usah deh. Lebih baik vokal di luar. Di dalem berasa jadi gak punya taji. Bisa jadi bukan dia gk mau tapi gak bisa karena atasannya dulu si mulyono punya agenda sendiri &amp; dia yg pegang kendali.,1966763822787461564,,BosPurwa,in,,0,0,1,https://x.com/undefined/status/1966763822787461564,547856416,
1966762812086362433,Sat Sep 13 07:16:09 +0000 2025,0,salfok tapi mukanya... keep chanting mulyono y'all,1966762812086362433,,,in,,0,0,0,https://x.com/undefined/status/1966762812086362433,2253181543,
1966592371828597244,Sat Sep 13 07:15:22 +0000 2025,0,@geniyocah @Dennysiregar7 Termul templatenya kyk gene di saat nabinya terdesak dan panglimanya bertahap menuju kursi pesakitan PASTI rame² mereka menyalahkan si mbok dan @PDI_Perjuangan Buzzer dikerahkan pokoe semua salah si mbok mulyono yg nafsu kekuasaan dan bkin huru-hara koq pihak lain jdi tumbal??,1966762613028929718,,geniyocah,in,,0,0,0,https://x.com/undefined/status/1966762613028929718,228615995,
1966696987774099498,Sat Sep 13 07:14:24 +0000 2025,0,@msaid_didu Topeng baik sekarang dipakai dulu kl dah naik lain lagi. Macam mulyono,1966762369654136912,,msaid_didu,in,,0,0,0,https://x.com/undefined/status/1966762369654136912,1165191590689665024,
1966288156690616417,Sat Sep 13 07:13:05 +0000 2025,0,@windstreak99 @neVerAl0nely__ Lu ngomong kek gitu ke Parcok dah... Kekakuan nya biadab gak dalam tragedi Kanjuruhan? Belum kasus kmren apa karena cuma oknum? Gak sekalian aja lu bilangin sama kurap kudis karena dia menggerogoti tubuh Mulyono. Kurap kudis biadab juga tuh ,1966762041223282726,,windstreak99,in,,0,0,0,https://x.com/undefined/status/1966762041223282726,848606650202177536,
1966740476842962998,Sat Sep 13 06:16:38 +0000 2025,2,@yudiharahap46 Yaqut lama amat dijadikan tersangkanya.. masih lobi2 sama Mulyono n petinggi NU ya,1966747834977222843,,yudiharahap46,in,,0,0,0,https://x.com/undefined/status/1966747834977222843,1219704998277218304,
1966633037254304127,Sat Sep 13 06:15:12 +0000 2025,1,@AlexAleg99 @hipohan Ane klik buat Mulyono Bibir wae lah.. Khan sudah ada reply dari akun yang satunya ,1966747473386353123,,AlexAleg99,in,,0,0,0,https://x.com/undefined/status/1966747473386353123,1573939692969816064,
1966746053207527780,Sat Sep 13 06:15:06 +0000 2025,0,@Resty_J_Cayah itu eks cebong banserwati yg skrg jadi pembenci Mulyono jang,1966747445427319157,,Resty_J_Cayah,in,,0,1,0,https://x.com/undefined/status/1966747445427319157,1543778714059620353,
1966653056772435990,Sat Sep 13 06:14:13 +0000 2025,0,@ARSIPAJA ya ampe turunan mulyono ke 100 juga kalo palsu ya dipermasalahkan...,1966747224009777456,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1966747224009777456,149346411,
1966585293173326316,Sat Sep 13 06:11:41 +0000 2025,1,@CNNIndonesia Darurat ekonomi loe bilang? Bukannya hasil kerja akumulasi Mulyani Mulyono selama 10 tahun berkuasa. Kampungan lo. https://t.co/Qq7kIoSwSr,1966746586173596148,,CNNIndonesia,in,,0,1,0,https://x.com/undefined/status/1966746586173596148,1502704748491075586,
1966670705157709825,Sat Sep 13 06:11:25 +0000 2025,2,@wartoyo2305 @Chynthia_K Iya sakit hati krn jokowi pki menjual indonesia ke china komunis ...pik 1 2 3 bajitol mulyono,1966746518590759214,,wartoyo2305,in,,0,0,0,https://x.com/undefined/status/1966746518590759214,1509359421721260036,
1964503071406571945,Sat Sep 13 06:10:48 +0000 2025,0,@Mdy_Asmara1701 Tak kenal orangnya hanya tahu apa kasusnya Menteri titipan mulyono pandai bersilat lidah,1966746364609810876,,Mdy_Asmara1701,in,,0,0,0,https://x.com/undefined/status/1966746364609810876,1373297722627817473,
1966739372444725438,Sat Sep 13 06:08:20 +0000 2025,1,@arifin34533 judol ranah bareskrim kyknya blm bakalan dipanggil selama kapolrinya masih listyo sigit emg brengsek mulyono,1966745745450573879,,arifin34533,in,,0,0,0,https://x.com/undefined/status/1966745745450573879,1844024367375941632,
1965655876813078555,Sat Sep 13 06:05:50 +0000 2025,2,@Bacoleng Tegas jahatnya pki mulyono,1966745116002947113,,Bacoleng,in,,0,0,0,https://x.com/undefined/status/1966745116002947113,1509359421721260036,
1966454261945893170,Sat Sep 13 06:04:15 +0000 2025,0,@anakserapung Sejak kapan Gua ada Majikan ??! Ga usa samain mentalitas JONGOS Lu sama Gua Majikan Gua itu CUMA RAKYAT dan NKRI Gada satupun Duit Partai ataupun Politikus yang ngalir di hidup Gua dan Kluarga Gua Beda sama Lu yang sampe detik ini masih jadi JONGOS dan TERNAK Mulyono https://t.co/i4kQgxfT4H,1966744717913456698,https://pbs.twimg.com/media/G0tH5J-aoAAlIF8.jpg,anakserapung,in,,0,1,0,https://x.com/undefined/status/1966744717913456698,1529491450605768704,
1966743921645809714,Sat Sep 13 06:01:05 +0000 2025,0,Wkwkwkek Tolok..lo tau gak Pancasila itu 1 s/d 5 mulai dari Ketuhanan Yg maha Esa/Tunggal itu Tauhid Keadilan Sosial Musyawarah Mufakat semua itu dasar² dr inti Khilafah yg di Nusantarakan cok.! lapar cc @jokowi pak Mulyono ini ada Termul tololnya minta ampun mirip fufufafa ,1966743921645809714,,,in,,0,0,0,https://x.com/undefined/status/1966743921645809714,2779553617,
1966352692265246811,Sat Sep 13 05:59:33 +0000 2025,12,@Bara_4kbar @NeyModus @AyamSegar3 @PCReborn172737 @Hermoyliana @OmbakBanyu2 @Supriya77456669 @Dihandri1 @jhon_manjo2 @AdrianWaworuntu @bonapasogit24 @EviDrajat @Megatop99 @Maudy_Apain @SmileyNDeLight @ebonXboy @Bravo__RR @TheCurut007 @Kingcube12 Kasih ke jongos Mulyono @NeyModus @jhon_manjo2 @ardi_anz4,1966743533177786848,,Bara_4kbar,in,,0,2,1,https://x.com/undefined/status/1966743533177786848,1603766643582464000,
